license_id,brand_name,drug_ingredient,drugbank_id,potential_indication,source
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,sarcoidosis,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,renin-angiotensin-aldosterone system-blocker-induced angioedema,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,Langerhans cell histiocytosis,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,alopecia areata,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,skin disease,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,psoriatic arthritis,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,allergic rhinitis,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,acquired angioedema,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,contact dermatitis,TxGNN Knowledge Graph
4025,Acecort 40mg Injection,TRIAMCINOLONE,DB00620,occupational dermatitis,TxGNN Knowledge Graph
4047,Alveocic-FT Rotacap,CICLESONIDE,DB01410,allergic asthma,TxGNN Knowledge Graph
4047,Alveocic-FT Rotacap,CICLESONIDE,DB01410,vasomotor rhinitis,TxGNN Knowledge Graph
4047,Alveocic-FT Rotacap,CICLESONIDE,DB01410,intrinsic asthma,TxGNN Knowledge Graph
4047,Alveocic-FT Rotacap,CICLESONIDE,DB01410,asthma,TxGNN Knowledge Graph
4047,Alveocic-FT Rotacap,CICLESONIDE,DB01410,allergic rhinitis,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,ovarian adenocarcinoma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,hereditary site-specific ovarian cancer syndrome,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,ovarian carcinosarcoma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,primary non-gestational choriocarcinoma of ovary,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,malignant dysgerminomatous germ cell tumor of ovary,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,"theca steroid-producing cell malignant tumor of ovary, not further specified",TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,malignant Sertoli-Leydig cell tumor of ovary,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,yolk sac tumor,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,ovarian clear cell adenocarcinoma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,hereditary breast ovarian cancer syndrome,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,malignant sex cord stromal tumor of ovary,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,ovarian small cell carcinoma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,plasma cell myeloma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,ovarian cancer,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,malignant non-dysgerminomatous germ cell tumor of ovary,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,familial ovarian cancer,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,immature ovarian teratoma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,borderline epithelial tumor of ovary,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,ovarian mucinous adenocarcinoma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,malignant germ cell tumor of ovary,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,ovarian endometrioid adenocarcinoma,TxGNN Knowledge Graph
4057,Alkeran 2mg Tablet,MELPHALAN,DB01042,maligant granulosa cell tumor of ovary,TxGNN Knowledge Graph
4159,Alimta 500mg Injection,PEMETREXED,DB00642,malignant pleural mesothelioma,TxGNN Knowledge Graph
4159,Alimta 500mg Injection,PEMETREXED,DB00642,malignant mesothelioma (disease),TxGNN Knowledge Graph
4159,Alimta 500mg Injection,PEMETREXED,DB00642,lung cancer,TxGNN Knowledge Graph
4159,Alimta 500mg Injection,PEMETREXED,DB00642,non-small cell lung carcinoma (disease),TxGNN Knowledge Graph
4311,Alpenam O 200mg Tablet,FAROPENEM,DB12190,respiratory tract infectious disease,TxGNN Knowledge Graph
4311,Alpenam O 200mg Tablet,FAROPENEM,DB12190,skin disease caused by infection,TxGNN Knowledge Graph
4408,Axpero 5 Tablet,AXITINIB,DB06626,renal cell carcinoma (disease),TxGNN Knowledge Graph
4408,Axpero 5 Tablet,AXITINIB,DB06626,renal cell adenocarcinoma,TxGNN Knowledge Graph
4408,Axpero 5 Tablet,AXITINIB,DB06626,nonpapillary renal cell carcinoma,TxGNN Knowledge Graph
4408,Axpero 5 Tablet,AXITINIB,DB06626,clear cell renal carcinoma,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,restless legs syndrome,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,hereditary late onset Parkinson disease,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,parkinsonian-pyramidal syndrome,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,juvenile onset Parkinson disease 19A,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,hemiparkinsonism-hemiatrophy syndrome,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,X-linked parkinsonism-spasticity syndrome,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,atypical juvenile parkinsonism,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,early-onset parkinsonism-intellectual disability syndrome,TxGNN Knowledge Graph
4421,Adrole 0.5mg Tablet,ROPINIROLE,DB00268,Parkinson disease,TxGNN Knowledge Graph
4433,Acicod 10mg Tablet,CODEINE,DB00318,headache disorder,TxGNN Knowledge Graph
4433,Acicod 10mg Tablet,CODEINE,DB00318,vasomotor rhinitis,TxGNN Knowledge Graph
4433,Acicod 10mg Tablet,CODEINE,DB00318,pharyngitis,TxGNN Knowledge Graph
4433,Acicod 10mg Tablet,CODEINE,DB00318,common cold,TxGNN Knowledge Graph
4433,Acicod 10mg Tablet,CODEINE,DB00318,allergic rhinitis,TxGNN Knowledge Graph
4433,Acicod 10mg Tablet,CODEINE,DB00318,rhinitis,TxGNN Knowledge Graph
4433,Acicod 10mg Tablet,CODEINE,DB00318,nasopharyngitis,TxGNN Knowledge Graph
4435,Ananda Tablet,NORTRIPTYLINE,DB00540,anxiety disorder,TxGNN Knowledge Graph
4435,Ananda Tablet,NORTRIPTYLINE,DB00540,neurotic disorder,TxGNN Knowledge Graph
4435,Ananda Tablet,NORTRIPTYLINE,DB00540,dysthymic disorder,TxGNN Knowledge Graph
4450,Adrovit Z Syrup,ZINC GLUCONATE,DB11248,scurvy,TxGNN Knowledge Graph
4450,Adrovit Z Syrup,ZINC GLUCONATE,DB11248,ascorbic acid deficiency,TxGNN Knowledge Graph
4457,Aflur Eye Drop,FLURBIPROFEN,DB00712,osteoarthritis susceptibility,TxGNN Knowledge Graph
4457,Aflur Eye Drop,FLURBIPROFEN,DB00712,arthropathy,TxGNN Knowledge Graph
4457,Aflur Eye Drop,FLURBIPROFEN,DB00712,osteoarthritis,TxGNN Knowledge Graph
4457,Aflur Eye Drop,FLURBIPROFEN,DB00712,rheumatoid arthritis,TxGNN Knowledge Graph
4490,Adsleep 10mg Tablet,ZOLPIDEM,DB00425,insomnia (disease),TxGNN Knowledge Graph
4528,Arpin 25mg Tablet,DOSULEPIN,DB09167,endogenous depression,TxGNN Knowledge Graph
4528,Arpin 25mg Tablet,DOSULEPIN,DB09167,anxiety disorder,TxGNN Knowledge Graph
4528,Arpin 25mg Tablet,DOSULEPIN,DB09167,major depressive disorder,TxGNN Knowledge Graph
4528,Arpin 25mg Tablet,DOSULEPIN,DB09167,unipolar depression,TxGNN Knowledge Graph
4583,Analar Gold 1.5% Eye Drop,BEPOTASTINE,DB04890,vernal conjunctivitis,TxGNN Knowledge Graph
4583,Analar Gold 1.5% Eye Drop,BEPOTASTINE,DB04890,papillary conjunctivitis,TxGNN Knowledge Graph
4583,Analar Gold 1.5% Eye Drop,BEPOTASTINE,DB04890,atopic conjunctivitis,TxGNN Knowledge Graph
4601,Aceten 25mg Tablet,CAPTOPRIL,DB01197,hypertensive disorder,TxGNN Knowledge Graph
4601,Aceten 25mg Tablet,CAPTOPRIL,DB01197,hypertension,TxGNN Knowledge Graph
4601,Aceten 25mg Tablet,CAPTOPRIL,DB01197,diabetic nephropathy,TxGNN Knowledge Graph
4602,Asivol A 5mg/2.5mg Tablet,NEBIVOLOL,DB04861,hypertensive disorder,TxGNN Knowledge Graph
4602,Asivol A 5mg/2.5mg Tablet,NEBIVOLOL,DB04861,hypertension,TxGNN Knowledge Graph
4630,Apriace 5mg Tablet,BENAZEPRIL,DB00542,hypertensive disorder,TxGNN Knowledge Graph
4630,Apriace 5mg Tablet,BENAZEPRIL,DB00542,hypertension,TxGNN Knowledge Graph
4701,Anofer 100mg Injection,IRON SUCROSE,DB09146,hyperphosphatemia (disease),TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,staphylococcus aureus infection,TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,staphylococcal infection,TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,sclerosing cholangitis,TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,cholangitis,TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,IgG4-related sclerosing cholangitis,TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,rhinoscleroma,TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,escherichia coli infection,TxGNN Knowledge Graph
4705,Acinostop 1gm Injection,SULBACTAM,DB09324,suppurative cholangitis,TxGNN Knowledge Graph
4754,Anticanol 0.5 Tablet,ENTECAVIR,DB00442,chronic hepatitis B virus infection,TxGNN Knowledge Graph
4758,Artaz 15mg Tablet,MELOXICAM,DB00814,spondyloarthropathy,TxGNN Knowledge Graph
4758,Artaz 15mg Tablet,MELOXICAM,DB00814,arthropathy,TxGNN Knowledge Graph
4758,Artaz 15mg Tablet,MELOXICAM,DB00814,osteoarthritis,TxGNN Knowledge Graph
4758,Artaz 15mg Tablet,MELOXICAM,DB00814,juvenile arthritis due to defect in LACC1,TxGNN Knowledge Graph
4758,Artaz 15mg Tablet,MELOXICAM,DB00814,rheumatoid arthritis,TxGNN Knowledge Graph
4758,Artaz 15mg Tablet,MELOXICAM,DB00814,osteoarthritis susceptibility,TxGNN Knowledge Graph
4758,Artaz 15mg Tablet,MELOXICAM,DB00814,juvenile idiopathic arthritis,TxGNN Knowledge Graph
4846,Artisol 10mg Tablet,QUINAPRIL,DB00881,hypertensive disorder,TxGNN Knowledge Graph
4846,Artisol 10mg Tablet,QUINAPRIL,DB00881,hypertension,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,bronchial disease,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,vernal conjunctivitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,headache disorder,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,bronchitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,papillary conjunctivitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,vasomotor rhinitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,pharyngitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,atopic conjunctivitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,common cold,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,allergic rhinitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,rhinitis,TxGNN Knowledge Graph
4873,Adrena 2mg Injection,EPHEDRINE,DB01364,nasopharyngitis,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,anxiety disorder,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,unipolar depression,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,endogenous depression,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,dysthymic disorder,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,neurotic disorder,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,obsessive-compulsive disorder,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,major depressive disorder,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,bipolar disorder,TxGNN Knowledge Graph
4879,Acodac 20 Capsule,FLUOXETINE,DB00472,bulimia nervosa,TxGNN Knowledge Graph
4908,Anoxilin 40mg Injection,ENOXAPARIN,DB01225,acquired purpura fulminans,TxGNN Knowledge Graph
4908,Anoxilin 40mg Injection,ENOXAPARIN,DB01225,disseminated intravascular coagulation,TxGNN Knowledge Graph
4908,Anoxilin 40mg Injection,ENOXAPARIN,DB01225,pulmonary embolism (disease),TxGNN Knowledge Graph
4908,Anoxilin 40mg Injection,ENOXAPARIN,DB01225,purpura fulminans,TxGNN Knowledge Graph
4951,Anzip 2.5mg Tablet MD,OLANZAPINE,DB00334,anxiety disorder,TxGNN Knowledge Graph
4951,Anzip 2.5mg Tablet MD,OLANZAPINE,DB00334,unipolar depression,TxGNN Knowledge Graph
4951,Anzip 2.5mg Tablet MD,OLANZAPINE,DB00334,endogenous depression,TxGNN Knowledge Graph
4951,Anzip 2.5mg Tablet MD,OLANZAPINE,DB00334,schizophrenia,TxGNN Knowledge Graph
4951,Anzip 2.5mg Tablet MD,OLANZAPINE,DB00334,manic bipolar affective disorder,TxGNN Knowledge Graph
4951,Anzip 2.5mg Tablet MD,OLANZAPINE,DB00334,major depressive disorder,TxGNN Knowledge Graph
4951,Anzip 2.5mg Tablet MD,OLANZAPINE,DB00334,bipolar disorder,TxGNN Knowledge Graph
5017,Adclobaz 2.5 Tablet MD,CLOBAZAM,DB00349,Lennox-Gastaut syndrome,TxGNN Knowledge Graph
5017,Adclobaz 2.5 Tablet MD,CLOBAZAM,DB00349,cutis verticis gyrata,TxGNN Knowledge Graph
5061,Alporate 500mg Tablet,VALPROIC ACID,DB00313,manic bipolar affective disorder,TxGNN Knowledge Graph
5061,Alporate 500mg Tablet,VALPROIC ACID,DB00313,epilepsy,TxGNN Knowledge Graph
5061,Alporate 500mg Tablet,VALPROIC ACID,DB00313,absence epilepsy,TxGNN Knowledge Graph
5152,Angiblock 5mg Capsule,NIFEDIPINE,DB01115,Prinzmetal angina,TxGNN Knowledge Graph
5152,Angiblock 5mg Capsule,NIFEDIPINE,DB01115,hypertensive disorder,TxGNN Knowledge Graph
5152,Angiblock 5mg Capsule,NIFEDIPINE,DB01115,hypertension,TxGNN Knowledge Graph
5161,Arniwax Ear Drop,BENZOCAINE,DB01086,tinea corporis,TxGNN Knowledge Graph
5161,Arniwax Ear Drop,BENZOCAINE,DB01086,tinea pedis,TxGNN Knowledge Graph
5161,Arniwax Ear Drop,BENZOCAINE,DB01086,pharyngitis,TxGNN Knowledge Graph
5161,Arniwax Ear Drop,BENZOCAINE,DB01086,tinea infection,TxGNN Knowledge Graph
5161,Arniwax Ear Drop,BENZOCAINE,DB01086,dermatitis,TxGNN Knowledge Graph
5186,Acnevent Forte Cream,NADIFLOXACIN,DB12447,acne (disease),TxGNN Knowledge Graph
5324,Albalon Liquifilm,KETOTIFEN,DB00920,vernal conjunctivitis,TxGNN Knowledge Graph
5324,Albalon Liquifilm,KETOTIFEN,DB00920,papillary conjunctivitis,TxGNN Knowledge Graph
5324,Albalon Liquifilm,KETOTIFEN,DB00920,atopic conjunctivitis,TxGNN Knowledge Graph
5351,Aquiris 12.5mg Tablet,CHLORTHALIDONE,DB00310,hypertensive disorder,TxGNN Knowledge Graph
5351,Aquiris 12.5mg Tablet,CHLORTHALIDONE,DB00310,hypertension,TxGNN Knowledge Graph
5351,Aquiris 12.5mg Tablet,CHLORTHALIDONE,DB00310,congestive heart failure,TxGNN Knowledge Graph
5482,Allercalcin Tablet,CALCIUM GLUCONATE,DB11126,hypercalcemia disease,TxGNN Knowledge Graph
5482,Allercalcin Tablet,CALCIUM GLUCONATE,DB11126,osteoporosis,TxGNN Knowledge Graph
5482,Allercalcin Tablet,CALCIUM GLUCONATE,DB11126,phosphorus metabolism disease,TxGNN Knowledge Graph
5482,Allercalcin Tablet,CALCIUM GLUCONATE,DB11126,nephrocalcinosis,TxGNN Knowledge Graph
5482,Allercalcin Tablet,CALCIUM GLUCONATE,DB11126,postmenopausal osteoporosis,TxGNN Knowledge Graph
5522,Alzepam 10mg Tablet,DIAZEPAM,DB00829,status epilepticus,TxGNN Knowledge Graph
5522,Alzepam 10mg Tablet,DIAZEPAM,DB00829,Wernicke-Korsakoff syndrome,TxGNN Knowledge Graph
5522,Alzepam 10mg Tablet,DIAZEPAM,DB00829,alcohol withdrawal delirium,TxGNN Knowledge Graph
5522,Alzepam 10mg Tablet,DIAZEPAM,DB00829,tetanus,TxGNN Knowledge Graph
5522,Alzepam 10mg Tablet,DIAZEPAM,DB00829,epilepsy,TxGNN Knowledge Graph
5522,Alzepam 10mg Tablet,DIAZEPAM,DB00829,anxiety,TxGNN Knowledge Graph
5522,Alzepam 10mg Tablet,DIAZEPAM,DB00829,alcohol withdrawal,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,seborrheic keratosis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,synovitis (disease),TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,pityriasis simplex,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,arthropathy,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,common cold,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,acquired keratosis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,osteoarthritis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,rheumatoid arthritis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,plantar wart,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,vasomotor rhinitis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,osteoarthritis susceptibility,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,tenosynovitis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,seborrheic dermatitis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,palmoplantar keratoderma,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,acne (disease),TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,keratinization disease,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,tinea corporis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,tinea pedis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,tinea infection,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,allergic rhinitis,TxGNN Knowledge Graph
5531,Akralic 6% Ointment,SALICYLIC ACID,DB00936,nasopharyngitis,TxGNN Knowledge Graph
5649,Asviia Injection,PEGASPARGASE,DB00059,acute lymphoblastic/lymphocytic leukemia,TxGNN Knowledge Graph
5649,Asviia Injection,PEGASPARGASE,DB00059,precursor T-cell acute lymphoblastic leukemia,TxGNN Knowledge Graph
5649,Asviia Injection,PEGASPARGASE,DB00059,"leukemia, lymphocytic, susceptibility to",TxGNN Knowledge Graph
5649,Asviia Injection,PEGASPARGASE,DB00059,acute lymphoblastic leukemia (disease),TxGNN Knowledge Graph
5674,Actol 800mg Tablet,ETHAMBUTOL,DB00330,pulmonary tuberculosis,TxGNN Knowledge Graph
5786,Alinzo 600mg Tablet,LINEZOLID,DB00601,staphylococcal pneumonia,TxGNN Knowledge Graph
5786,Alinzo 600mg Tablet,LINEZOLID,DB00601,staphylococcus aureus infection,TxGNN Knowledge Graph
5786,Alinzo 600mg Tablet,LINEZOLID,DB00601,streptococcal pneumonia,TxGNN Knowledge Graph
5786,Alinzo 600mg Tablet,LINEZOLID,DB00601,staphylococcal infection,TxGNN Knowledge Graph
5786,Alinzo 600mg Tablet,LINEZOLID,DB00601,streptococcal infection,TxGNN Knowledge Graph
5857,Adelphane 0.1mg/10mg Tablet,RESERPINE,DB00206,hypertensive disorder,TxGNN Knowledge Graph
5857,Adelphane 0.1mg/10mg Tablet,RESERPINE,DB00206,schizoaffective disorder,TxGNN Knowledge Graph
5857,Adelphane 0.1mg/10mg Tablet,RESERPINE,DB00206,hypertension,TxGNN Knowledge Graph
5857,Adelphane 0.1mg/10mg Tablet,RESERPINE,DB00206,schizophreniform disorder,TxGNN Knowledge Graph
5857,Adelphane 0.1mg/10mg Tablet,RESERPINE,DB00206,psychotic disorder,TxGNN Knowledge Graph
5857,Adelphane 0.1mg/10mg Tablet,RESERPINE,DB00206,mental disorder,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,pneumonia,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,staphylococcus aureus infection,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,streptococcal pneumonia,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,tonsillitis,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,staphylococcal infection,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,pharyngitis,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,respiratory tract infectious disease,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,common cold,TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,urinary tract infection (disease),TxGNN Knowledge Graph
5907,Articlor 50mg Drop,CEFACLOR,DB00833,streptococcal infection,TxGNN Knowledge Graph
5958,Albast Tablet,EBASTINE,DB11742,idiopathic urticaria,TxGNN Knowledge Graph
5958,Albast Tablet,EBASTINE,DB11742,allergic rhinitis,TxGNN Knowledge Graph
5958,Albast Tablet,EBASTINE,DB11742,vasomotor rhinitis,TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,hypoalphalipoproteinemia,TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,atherosclerosis,TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,familial hyperlipidemia,TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,"hyperlipidemia, familial combined, LPL related",TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,hypertriglyceridemia (disease),TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,hyperlipidemia,TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,arteriosclerosis disorder,TxGNN Knowledge Graph
5962,Aztatin 10mg Tablet,LOVASTATIN,DB00227,obsolete familial combined hyperlipidemia,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,inflammatory bowel disease,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,toxoplasmosis,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,choroiditis,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,myiasis,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,ulcerative colitis (disease),TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,chorioretinitis (disease),TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,retinitis,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,congenital toxoplasmosis,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,hirudiniasis,TxGNN Knowledge Graph
6067,AG X Cream,SULFADIAZINE,DB00359,neuroretinitis,TxGNN Knowledge Graph
6091,Aluxo 40mg Tablet,FEBUXOSTAT,DB04854,obsolete hyperuricemia (disease),TxGNN Knowledge Graph
6118,Adsunib 50 Capsule,SUNITINIB,DB01268,renal cell adenocarcinoma,TxGNN Knowledge Graph
6118,Adsunib 50 Capsule,SUNITINIB,DB01268,gastrointestinal stromal tumor,TxGNN Knowledge Graph
6118,Adsunib 50 Capsule,SUNITINIB,DB01268,renal cell carcinoma (disease),TxGNN Knowledge Graph
6118,Adsunib 50 Capsule,SUNITINIB,DB01268,nonpapillary renal cell carcinoma,TxGNN Knowledge Graph
6118,Adsunib 50 Capsule,SUNITINIB,DB01268,clear cell renal carcinoma,TxGNN Knowledge Graph
6228,Acemin Tablet,LISINOPRIL,DB00722,hemoglobinopathy,TxGNN Knowledge Graph
6228,Acemin Tablet,LISINOPRIL,DB00722,hypertensive disorder,TxGNN Knowledge Graph
6228,Acemin Tablet,LISINOPRIL,DB00722,myocardial infarction (disease),TxGNN Knowledge Graph
6228,Acemin Tablet,LISINOPRIL,DB00722,myocardial infarction,TxGNN Knowledge Graph
6228,Acemin Tablet,LISINOPRIL,DB00722,hypertension,TxGNN Knowledge Graph
6228,Acemin Tablet,LISINOPRIL,DB00722,coronary thrombosis,TxGNN Knowledge Graph
6237,Astem 10mg Tablet,ASTEMIZOLE,DB00637,vernal conjunctivitis,TxGNN Knowledge Graph
6237,Astem 10mg Tablet,ASTEMIZOLE,DB00637,papillary conjunctivitis,TxGNN Knowledge Graph
6237,Astem 10mg Tablet,ASTEMIZOLE,DB00637,idiopathic urticaria,TxGNN Knowledge Graph
6237,Astem 10mg Tablet,ASTEMIZOLE,DB00637,vasomotor rhinitis,TxGNN Knowledge Graph
6237,Astem 10mg Tablet,ASTEMIZOLE,DB00637,atopic conjunctivitis,TxGNN Knowledge Graph
6237,Astem 10mg Tablet,ASTEMIZOLE,DB00637,allergic rhinitis,TxGNN Knowledge Graph
